kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
8395660;K00116.01;Kepler-106 c;CONFIRMED;CANDIDATE;10.000;0;0;0;0;13.570.782.810;1,59E+02;-1,59E+02;1.362.791.940;9,57E+02;-9,57E+02;0.8660;0.0150;-0.6210;335.390;0.04890;-0.04890;5,12E+06;6,30E+03;-6,30E+03;2.64;4,00E+02;-2,70E+02;785.0;;;89.61;38.12;-22.92;88.40;1;q1_q17_dr25_tce;5854.00;105.00;-117.00;4.406;0.090;-0.110;10.120;0.1540;-0.1030;300.863.980;44.337.551;12.882
9579641;K00115.02;Kepler-105 c;CONFIRMED;CANDIDATE;10.000;0;0;0;0;7.125.943.870;1,41E+02;-1,41E+02;1.390.049.200;1,59E+03;-1,59E+03;0.8980;0.0130;-0.6990;300.140;0.03840;-0.03840;1,92E+06;4,40E+03;-4,40E+03;1.79;2,60E+02;-2,30E+02;997.0;;;233.31;94.86;-70.60;47.10;2;q1_q17_dr25_tce;5779.00;104.00;-115.00;4.339;0.132;-0.108;10.870;0.1570;-0.1420;287.887.330;46.276.241;12.791
11656840;K00774.01;;FALSE POSITIVE;FALSE POSITIVE;0.0140;0;1;0;0;7.442.652.004;7,02E+00;-7,02E+00;1.699.717.797;7,32E+01;-7,32E+01;0.1370;0.3460;-0.2240;230.780;0.01290;-0.01290;2,44E+08;3,78E+04;-3,78E+04;15.03;4,73E+03;-1,58E+03;967.0;;;206.78;195.52;-61.76;835.60;1;q1_q17_dr25_tce;6108.00;183.00;-201.00;4.469;0.070;-0.210;0.9560;0.3010;-0.1000;288.986.820;49.733.742;15.270
11754553;K00775.01;Kepler-52 c;CONFIRMED;CANDIDATE;10.000;0;0;0;0;16.384.899.880;5,22E+02;-5,22E+02;1.727.278.200;2,48E+03;-2,48E+03;0.0010;0.4370;-0.0010;302.490;0.07980;-0.07980;1,13E+07;4,20E+04;-4,20E+04;2.00;9,00E+01;-1,00E+02;433.0;;;8.35;1.49;-1.35;28.90;2;q1_q17_dr25_tce;4126.00;82.00;-82.00;4.661;0.022;-0.022;0.6150;0.0270;-0.0290;286.738.040;49.975.750;15.095
11754553;K00775.02;Kepler-52 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;7.877.416.300;1,49E+02;-1,49E+02;1.763.759.000;1,47E+03;-1,47E+03;0.0410;0.4090;-0.0410;208.050;0.05170;-0.05170;1,31E+07;3,77E+04;-3,77E+04;2.16;9,00E+01;-1,10E+02;553.0;;;22.18;3.97;-3.59;38.70;1;q1_q17_dr25_tce;4126.00;82.00;-82.00;4.661;0.022;-0.022;0.6150;0.0270;-0.0290;286.738.040;49.975.750;15.095
11754553;K00775.03;Kepler-52 d;CONFIRMED;CANDIDATE;10.000;0;0;0;0;36.445.400.100;1,81E+03;-1,81E+03;1.516.012.500;3,92E+03;-3,92E+03;0.0280;0.4370;-0.0280;400.700;0.12600;-0.12600;1,12E+07;5,34E+04;-5,34E+04;1.99;9,00E+01;-9,00E+01;332.0;;;2.88;0.51;-0.47;21.70;3;q1_q17_dr25_tce;4126.00;82.00;-82.00;4.661;0.022;-0.022;0.6150;0.0270;-0.0290;286.738.040;49.975.750;15.095
11812062;K00776.01;Kepler-673 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;3.728.732.147;9,36E+00;-9,36E+00;1.717.932.550;1,95E+02;-1,95E+02;0.5580;0.1300;-0.1490;268.300;0.03500;-0.03500;5,23E+07;1,85E+04;-1,85E+04;6.02;1,22E+03;-5,20E+02;1023.0;;;258.34;162.58;-65.21;345.20;1;q1_q17_dr25_tce;5497.00;166.00;-149.00;4.577;0.034;-0.136;0.8090;0.1640;-0.0700;290.785.740;50.054.119;15.523
11818800;K00777.01;;CANDIDATE;CANDIDATE;0.9990;0;0;0;0;40.419.503.700;1,14E+03;-1,14E+03;1.735.646.900;2,22E+03;-2,22E+03;0.9110;55.670;-0.1180;336.200;0.14000;-0.14000;6,26E+07;2,30E+05;-2,30E+05;7.51;1,12E+03;-9,10E+02;467.0;;;11.29;5.67;-3.57;36.90;1;q1_q17_dr25_tce;5446.00;179.00;-163.00;4.507;0.116;-0.105;0.7810;0.1160;-0.0950;294.316.860;50.080.231;15.487
11853255;K00778.01;Kepler-674 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;2.243.380.573;2,67E+01;-2,67E+01;1.706.792.330;9,00E+02;-9,00E+02;0.9150;0.0090;-0.6300;111.960;0.03840;-0.03840;8,22E+06;2,56E+04;-2,56E+04;1.99;1,00E+02;-1,20E+02;822.0;;;107.60;21.47;-20.32;38.90;1;q1_q17_dr25_tce;4149.00;82.00;-91.00;4.698;0.024;-0.027;0.5640;0.0300;-0.0330;285.176.210;50.149.818;15.135
11909839;K00779.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;10.405.998.015;2,52E+01;-2,52E+01;1.771.974.660;1,90E+02;-1,90E+02;0.3240;0.0610;-0.0750;650.360;0.01450;-0.01450;1,45E+08;2,24E+04;-2,24E+04;11.23;2,92E+03;-1,95E+03;833.0;;;113.94;90.01;-45.01;745.20;1;q1_q17_dr25_tce;5746.00;173.00;-173.00;4.393;0.180;-0.198;0.9240;0.2410;-0.1600;289.235.530;50.241.001;15.562
11918099;K00780.01;Kepler-675 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;2.337.437.946;1,95E+01;-1,95E+01;1.717.619.820;6,59E+02;-6,59E+02;0.2800;0.1890;-0.2800;199.820;0.02710;-0.02710;9,71E+06;1,37E+04;-1,37E+04;2.34;1,70E+02;-9,00E+01;1070.0;;;311.16;69.46;-40.17;82.40;1;q1_q17_dr25_tce;5005.00;79.00;-79.00;4.595;0.012;-0.064;0.7650;0.0550;-0.0280;293.833.310;50.230.350;15.334
11918099;K00780.02;;CANDIDATE;CANDIDATE;0.9930;0;0;0;0;7.240.661.200;1,62E+02;-1,62E+02;1.377.554.500;2,00E+03;-2,00E+03;11.980;498.500;-0.2580;0.55800;0.17100;-0.17100;5,56E+06;4,41E+04;-4,41E+04;19.45;1,40E+03;-7,10E+02;734.0;;;68.63;15.32;-8.86;13.70;2;q1_q17_dr25_tce;5005.00;79.00;-79.00;4.595;0.012;-0.064;0.7650;0.0550;-0.0280;293.833.310;50.230.350;15.334
9579641;K00115.03;;CANDIDATE;CANDIDATE;0.8710;0;0;0;0;3.435.916.310;4,73E+02;-4,73E+02;1.326.624.000;1,10E+04;-1,10E+04;0.6240;0.0370;-0.4760;313.300;0.40700;-0.40700;2,32E+05;3,40E+03;-3,40E+03;0.55;8,00E+01;-7,00E+01;1272.0;;;617.61;251.11;-186.88;8.70;3;q1_q17_dr25_tce;5779.00;104.00;-115.00;4.339;0.132;-0.108;10.870;0.1570;-0.1420;287.887.330;46.276.241;12.791
11923270;K00781.01;Kepler-676 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;11.598.222.330;1,41E+02;-1,41E+02;1.803.953.760;9,23E+02;-9,23E+02;0.6790;0.1870;-0.4700;252.370;0.05200;-0.05200;2,80E+07;4,63E+04;-4,63E+04;2.65;2,10E+02;-2,90E+02;396.0;;;5.82;1.49;-1.63;71.00;1;q1_q17_dr25_tce;3688.00;73.00;-91.00;4.790;0.050;-0.045;0.4730;0.0370;-0.0510;296.221.950;50.287.220;15.937
11960862;K00782.01;Kepler-677 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;6.575.315.881;3,73E+01;-3,73E+01;1.736.340.440;4,55E+02;-4,55E+02;0.3900;0.0650;-0.3060;430.840;0.03060;-0.03060;2,79E+07;1,49E+04;-1,49E+04;5.31;1,50E+03;-8,10E+02;1015.0;;;251.38;209.10;-91.63;221.10;1;q1_q17_dr25_tce;5992.00;162.00;-180.00;4.415;0.105;-0.195;0.9890;0.2800;-0.1510;290.098.050;50.321.609;15.312
12020329;K00783.01;Kepler-678 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;7.275.040.844;4,68E+01;-4,68E+01;1.699.942.170;5,07E+02;-5,07E+02;0.5470;0.0520;-0.2290;753.770;0.06810;-0.06810;3,00E+07;1,15E+04;-1,15E+04;4.86;1,05E+03;-3,70E+02;833.0;;;113.64;75.31;-28.97;312.10;1;q1_q17_dr25_tce;5485.00;164.00;-180.00;4.556;0.028;-0.161;0.8670;0.1870;-0.0670;295.455.290;50.494.560;15.080
12066335;K00784.01;Kepler-231 c;CONFIRMED;CANDIDATE;10.000;0;0;0;0;19.271.538.920;4,15E+02;-4,15E+02;1.867.709.300;1,82E+03;-1,82E+03;0.0310;0.3600;-0.0310;275.940;0.05510;-0.05510;1,22E+07;3,53E+04;-3,53E+04;1.93;1,00E+02;-1,20E+02;393.0;;;5.66;1.13;-1.06;37.10;1;q1_q17_dr25_tce;4077.00;81.00;-81.00;4.702;0.027;-0.027;0.5600;0.0300;-0.0340;293.973.360;50.531.910;15.385
12066335;K00784.02;Kepler-231 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;10.065.243.170;1,49E+02;-1,49E+02;1.362.890.600;1,19E+03;-1,19E+03;0.6280;0.0030;-0.4780;136.900;0.03930;-0.03930;1,05E+07;3,92E+04;-3,92E+04;1.91;1,00E+02;-1,20E+02;488.0;;;13.43;2.69;-2.50;30.30;2;q1_q17_dr25_tce;4077.00;81.00;-81.00;4.702;0.027;-0.027;0.5600;0.0300;-0.0340;293.973.360;50.531.910;15.385
12070811;K00785.01;Kepler-679 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;12.393.565.100;3,93E+02;-3,93E+02;1.787.472.500;2,45E+03;-2,45E+03;0.8830;0.0330;-0.6400;388.960;0.08340;-0.08340;9,17E+06;2,91E+04;-2,91E+04;2.66;5,40E+02;-2,30E+02;677.0;;;49.68;31.16;-12.97;35.80;1;q1_q17_dr25_tce;5557.00;166.00;-166.00;4.603;0.034;-0.128;0.7500;0.1520;-0.0650;296.021.330;50.567.780;15.505
8395660;K00116.02;Kepler-106 e;CONFIRMED;CANDIDATE;0.9980;0;0;0;0;43.844.397.210;9,61E+02;-9,61E+02;1.519.353.800;1,92E+03;-1,92E+03;0.8520;0.0390;-0.5850;680.200;0.11900;-0.11900;6,15E+06;7,70E+03;-7,70E+03;2.87;4,30E+02;-3,00E+02;531.0;;;18.77;7.98;-4.80;83.70;2;q1_q17_dr25_tce;5854.00;105.00;-117.00;4.406;0.090;-0.110;10.120;0.1540;-0.1030;300.863.980;44.337.551;12.882
3120431;K00798.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;1;0;3.341.913.228;9,95E+01;-9,95E+01;1.716.394.300;2,47E+03;-2,47E+03;12.130;112.800;-0.1410;381.300;0.12000;-0.12000;7,25E+06;2,13E+04;-2,13E+04;21.55;3,54E+03;-1,89E+03;1032.0;;;268.67;145.91;-70.67;39.00;1;q1_q17_dr25_tce;5295.00;175.00;-159.00;4.551;0.049;-0.105;0.8110;0.1330;-0.0710;292.315.950;38.270.290;15.629
3246984;K00799.01;;FALSE POSITIVE;FALSE POSITIVE;0.7730;0;0;1;0;1.626.630.225;1,02E+01;-1,02E+01;1.698.201.710;4,87E+02;-4,87E+02;12.600;48.270;-0.0430;211.450;0.02850;-0.02850;1,62E+07;1,90E+04;-1,90E+04;32.43;9,00E+03;-4,83E+03;1547.0;;;1355.88;1105.99;-486.60;103.60;1;q1_q17_dr25_tce;5735.00;155.00;-172.00;4.410;0.124;-0.186;0.9730;0.2700;-0.1450;294.368.190;38.310.280;15.279
3342970;K00800.01;Kepler-234 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;2.711.504.086;3,80E+01;-3,80E+01;1.700.341.700;1,11E+03;-1,11E+03;0.0230;0.4050;-0.0230;300.990;0.04230;-0.04230;8,38E+06;1,45E+04;-1,45E+04;3.12;1,02E+03;-3,40E+02;1420.0;;;960.79;931.74;-309.76;64.50;1;q1_q17_dr25_tce;6214.00;174.00;-239.00;4.442;0.054;-0.216;10.760;0.3530;-0.1180;291.653.530;38.494.659;15.541
3342970;K00800.02;Kepler-234 c;CONFIRMED;CANDIDATE;10.000;0;0;0;0;7.212.037.480;1,55E+02;-1,55E+02;1.728.178.200;1,63E+03;-1,63E+03;0.0120;0.3940;-0.0120;404.910;0.05800;-0.05800;9,50E+06;1,95E+04;-1,95E+04;3.32;1,09E+03;-3,60E+02;1025.0;;;260.58;252.70;-84.01;51.50;2;q1_q17_dr25_tce;6214.00;174.00;-239.00;4.442;0.054;-0.216;10.760;0.3530;-0.1180;291.653.530;38.494.659;15.541
12459725;K00789.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;1;14.179.818.700;1,64E+03;-1,64E+03;1.715.023.700;7,60E+03;-7,60E+03;0.1601;0.2975;-0.1600;250.500;0.31500;-0.31500;4,60E+06;5,19E+04;-5,19E+04;1.88;7,10E+02;-1,40E+02;711.0;;;60.35;67.75;-14.34;11.20;;;5799.00;161.00;-168.00;4.539;0.027;-0.275;0.8780;0.3330;-0.0650;291.044.800;51.321.671;15.727
12470844;K00790.01;Kepler-233 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;8.472.379.110;1,56E+02;-1,56E+02;1.741.621.200;1,49E+03;-1,49E+03;0.0220;0.3780;-0.0220;272.450;0.04840;-0.04840;1,12E+07;2,67E+04;-2,67E+04;2.59;3,70E+02;-2,20E+02;751.0;;;75.44;35.44;-19.30;47.60;1;q1_q17_dr25_tce;5354.00;159.00;-159.00;4.587;0.032;-0.104;0.7880;0.1130;-0.0660;296.366.520;51.319.519;15.339
12470844;K00790.02;Kepler-233 c;CONFIRMED;CANDIDATE;0.9890;0;0;0;0;60.418.936.900;5,04E+03;-5,04E+03;1.811.636.700;6,25E+03;-6,25E+03;0.0940;0.3590;-0.0940;503.900;0.18400;-0.18400;9,31E+06;4,96E+04;-4,96E+04;2.36;3,40E+02;-2,00E+02;390.0;;;5.49;2.58;-1.40;20.10;2;q1_q17_dr25_tce;5354.00;159.00;-159.00;4.587;0.032;-0.104;0.7880;0.1130;-0.0660;296.366.520;51.319.519;15.339
12644822;K00791.01;Kepler-682 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;12.611.904.345;6,65E+01;-6,65E+01;1.808.922.840;4,13E+02;-4,13E+02;0.5500;0.0650;-0.1280;514.970;0.05920;-0.05920;6,11E+07;2,76E+04;-2,76E+04;7.40;2,20E+03;-7,30E+02;753.0;;;76.15;66.33;-21.39;277.20;1;q1_q17_dr25_tce;5795.00;156.00;-173.00;4.508;0.039;-0.208;0.9190;0.2730;-0.0910;289.112.210;51.737.381;15.140
2440757;K00792.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;1.433.769.925;7,41E+00;-7,41E+00;1.704.035.360;3,97E+02;-3,97E+02;12.680;56.520;-0.1230;188.680;0.02320;-0.02320;1,98E+07;2,04E+04;-2,04E+04;46.58;8,01E+03;-8,00E+03;1920.0;;;3209.29;1411.94;-1136.62;112.60;1;q1_q17_dr25_tce;6017.00;72.00;-90.00;4.220;0.156;-0.117;13.390;0.2300;-0.2300;290.843.690;37.728.828;15.122
2445129;K00793.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;1;0;10.318.723.010;2,85E+02;-2,85E+02;1.733.154.300;2,24E+03;-2,24E+03;12.150;595.200;-0.4630;383.600;0.12100;-0.12100;8,72E+06;2,64E+04;-2,64E+04;28.59;8,61E+03;-3,69E+03;876.0;;;139.26;125.69;-46.77;38.20;1;q1_q17_dr25_tce;5927.00;176.00;-193.00;4.409;0.084;-0.196;10.600;0.3190;-0.1370;291.848.910;37.713.501;15.065
2713049;K00794.01;Kepler-683 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;2.539.183.147;5,07E+01;-5,07E+01;1.696.749.400;1,60E+03;-1,60E+03;0.2380;0.1980;-0.2380;242.820;0.05590;-0.05590;3,82E+06;1,14E+04;-1,14E+04;2.06;2,90E+02;-2,80E+02;1332.0;;;743.09;290.34;-212.44;38.90;1;q1_q17_dr25_tce;5519.00;82.00;-74.00;4.350;0.126;-0.103;10.620;0.1540;-0.1400;291.439.970;37.905.659;15.026
3114167;K00795.01;Kepler-684 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;6.770.300.385;9,54E+01;-9,54E+01;1.705.766.200;1,08E+03;-1,08E+03;0.8380;0.0830;-0.5890;208.440;0.04540;-0.04540;1,30E+07;2,97E+04;-2,97E+04;2.77;4,60E+02;-1,50E+02;812.0;;;102.87;53.88;-21.24;50.80;1;q1_q17_dr25_tce;5653.00;166.00;-166.00;4.656;0.028;-0.112;0.6790;0.1120;-0.0370;290.870.510;38.273.628;15.591
3114661;K00796.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;1;1;0.444291966;9,70E-01;-9,70E-01;1.698.654.060;1,69E+02;-1,69E+02;12.580;0.3340;-0.1410;207.920;0.01150;-0.01150;1,10E+08;4,59E+04;-4,59E+04;27.51;3,46E+03;-1,73E+03;1836.0;;;2706.26;1149.42;-599.58;299.70;1;q1_q17_dr25_tce;5255.00;156.00;-156.00;4.678;0.028;-0.083;0.6360;0.0800;-0.0400;290.996.890;38.284.920;15.748
3115833;K00797.01;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;10.181.584.004;6,19E+01;-6,19E+01;1.771.418.910;4,83E+02;-4,83E+02;0.9200;0.0070;-0.0050;350.890;0.03310;-0.03310;5,74E+07;5,32E+04;-5,32E+04;7.73;2,17E+03;-7,20E+02;812.0;;;102.91;86.75;-28.91;183.60;1;q1_q17_dr25_tce;5988.00;179.00;-197.00;4.541;0.048;-0.192;0.8360;0.2340;-0.0780;291.281.950;38.241.669;15.657
4139816;K00812.02;Kepler-235 d;CONFIRMED;CANDIDATE;10.000;0;0;0;0;20.060.363.360;5,84E+02;-5,84E+02;1.474.655.400;2,41E+03;-2,41E+03;0.5560;0.3230;-0.3680;332.030;0.07540;-0.07540;1,49E+07;4,51E+04;-4,51E+04;1.96;1,30E+02;-1,60E+02;361.0;;;4.00;0.89;-0.90;35.20;2;q1_q17_dr25_tce;3950.00;70.00;-86.00;4.754;0.042;-0.031;0.4930;0.0330;-0.0400;286.079.130;39.278.320;15.954
4139816;K00812.03;Kepler-235 e;CONFIRMED;CANDIDATE;10.000;0;0;0;0;46.184.203.900;2,65E+03;-2,65E+03;1.652.372.900;4,30E+03;-4,30E+03;0.0130;0.4150;-0.0130;475.800;0.13000;-0.13000;1,39E+07;5,64E+04;-5,64E+04;1.83;1,20E+02;-1,50E+02;273.0;;;1.32;0.29;-0.30;26.00;3;q1_q17_dr25_tce;3950.00;70.00;-86.00;4.754;0.042;-0.031;0.4930;0.0330;-0.0400;286.079.130;39.278.320;15.954
8395660;K00116.04;Kepler-106 d;CONFIRMED;CANDIDATE;0.9520;0;0;0;0;23.980.085.400;2,00E+03;-2,00E+03;1.475.370.000;6,47E+03;-6,47E+03;0.9500;0.0040;-0.6600;535.100;0.17700;-0.17700;1,04E+06;6,50E+03;-6,50E+03;1.31;2,00E+02;-1,30E+02;649.0;;;41.94;17.84;-10.73;17.10;4;q1_q17_dr25_tce;5854.00;105.00;-117.00;4.406;0.090;-0.110;10.120;0.1540;-0.1030;300.863.980;44.337.551;12.882
4139816;K00812.04;Kepler-235 c;CONFIRMED;CANDIDATE;0.9940;0;0;0;0;7.825.021.680;3,89E+02;-3,89E+02;1.365.499.500;4,36E+03;-4,36E+03;0.7080;0.2340;-0.4870;218.600;0.12000;-0.12000;5,21E+06;3,64E+04;-3,64E+04;1.20;8,00E+01;-1,00E+02;494.0;;;14.05;3.10;-3.19;15.90;4;q1_q17_dr25_tce;3950.00;70.00;-86.00;4.754;0.042;-0.031;0.4930;0.0330;-0.0400;286.079.130;39.278.320;15.954
4275191;K00813.01;Kepler-688 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;3.895.936.525;7,71E+00;-7,71E+00;1.705.275.520;1,57E+02;-1,57E+02;0.5240;0.0690;-0.2370;231.110;0.03020;-0.03020;8,54E+07;2,95E+04;-2,95E+04;7.34;1,53E+03;-6,50E+02;1005.0;;;241.62;155.31;-64.19;370.80;1;q1_q17_dr25_tce;5557.00;167.00;-167.00;4.592;0.034;-0.136;0.7740;0.1610;-0.0690;294.655.240;39.308.361;15.725
4476123;K00814.01;Kepler-689 b;CONFIRMED;CANDIDATE;0.9990;0;0;0;0;22.366.464.660;9,76E+02;-9,76E+02;1.754.586.200;3,54E+03;-3,54E+03;0.4000;0.0660;-0.4000;522.800;0.12200;-0.12200;9,87E+06;3,51E+04;-3,51E+04;2.32;3,80E+02;-1,60E+02;536.0;;;19.45;10.29;-4.56;32.10;1;q1_q17_dr25_tce;5395.00;160.00;-160.00;4.615;0.032;-0.104;0.7340;0.1220;-0.0520;294.710.630;39.521.740;15.583
3351888;K00801.01;Kepler-685 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;1.625.522.174;1,58E+00;-1,58E+00;1.708.266.564;7,61E+01;-7,61E+01;0.0760;0.0220;-0.0760;238.963;0.00338;-0.00338;7,97E+07;1,18E+04;-1,18E+04;9.73;1,41E+03;-1,42E+03;1579.0;;;1467.41;576.36;-452.24;799.70;1;q1_q17_dr25_tce;5539.00;83.00;-74.00;4.322;0.137;-0.100;11.060;0.1610;-0.1610;293.871.920;38.422.939;15.001
3453214;K00802.01;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;19.620.346.923;3,73E+01;-3,73E+01;1.818.818.190;1,48E+02;-1,48E+02;0.4580;0.0800;-0.1650;200.380;0.02920;-0.02920;2,17E+08;8,50E+04;-8,50E+04;13.60;1,82E+03;-9,20E+02;643.0;;;40.39;14.34;-7.31;340.50;1;q1_q17_dr25_tce;5710.00;76.00;-85.00;4.492;0.048;-0.112;0.9050;0.1210;-0.0610;293.816.190;38.563.568;15.562
3554600;K00803.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;1;0;7.544.039.000;1,02E+03;-1,02E+03;1.717.982.000;1,05E+04;-1,05E+04;11.750;336.300;-0.9110;622.200;0.73100;-0.73100;3,23E+06;2,82E+04;-2,82E+04;17.47;4,12E+03;-1,65E+03;838.0;;;116.46;81.18;-31.91;14.20;2;q1_q17_dr25_tce;5657.00;152.00;-169.00;4.567;0.038;-0.152;0.8240;0.1940;-0.0780;293.941.160;38.601.101;15.559
3641726;K00804.01;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;9.029.306.890;1,65E+02;-1,65E+02;1.772.042.200;1,42E+03;-1,42E+03;0.0240;0.4010;-0.0240;314.490;0.05280;-0.05280;1,02E+07;2,19E+04;-2,19E+04;2.57;4,40E+02;-2,60E+02;757.0;;;77.75;43.01;-22.28;53.90;1;q1_q17_dr25_tce;5349.00;167.00;-167.00;4.526;0.063;-0.108;0.8200;0.1410;-0.0820;290.333.620;38.728.230;15.387
3734868;K00805.01;;FALSE POSITIVE;FALSE POSITIVE;0.0530;0;1;0;0;10.328.035.714;3,76E+01;-3,76E+01;1.745.810.540;3,06E+02;-3,06E+02;0.2810;0.0400;-0.0640;779.150;0.02720;-0.02720;1,69E+08;3,18E+04;-3,18E+04;13.28;3,64E+03;-2,41E+03;843.0;;;119.31;98.49;-48.58;636.80;1;q1_q17_dr25_tce;5627.00;169.00;-169.00;4.359;0.180;-0.180;10.240;0.2800;-0.1860;287.696.750;38.886.452;15.646
3832474;K00806.01;Kepler-30 d;CONFIRMED;CANDIDATE;10.000;0;0;0;0;143.206.304.700;2,35E+03;-2,35E+03;1.542.355.200;1,30E+03;-1,30E+03;0.3790;0.0730;-0.2730;893.020;0.09610;-0.09610;1,06E+08;8,24E+04;-8,24E+04;8.90;8,20E+02;-3,80E+02;308.0;;;2.14;0.59;-0.35;138.80;2;q1_q17_dr25_tce;5485.00;98.00;-120.00;4.556;0.014;-0.081;0.8670;0.0790;-0.0370;285.283.630;38.947.281;15.403
8395660;K00116.03;Kepler-106 b;CONFIRMED;CANDIDATE;0.9500;0;0;0;0;6.164.876.000;4,64E+02;-4,64E+02;1.356.391.600;6,61E+03;-6,61E+03;0.6460;0.3230;-0.4300;326.200;0.18600;-0.18600;5,58E+05;4,30E+03;-4,30E+03;0.79;1,30E+02;-8,00E+01;1021.0;;;256.35;109.03;-65.57;14.40;3;q1_q17_dr25_tce;5854.00;105.00;-117.00;4.406;0.090;-0.110;10.120;0.1540;-0.1030;300.863.980;44.337.551;12.882
3832474;K00806.02;Kepler-30 c;CONFIRMED;CANDIDATE;0.7450;0;0;0;0;60.324.942.160;3,21E+02;-3,21E+02;2.438.925.780;4,23E+02;-4,23E+02;0.2240;0.0670;-0.1460;661.880;0.03270;-0.03270;2,03E+08;6,40E+04;-6,40E+04;12.19;1,11E+03;-5,20E+02;411.0;;;6.77;1.89;-1.09;347.20;1;q1_q17_dr25_tce;5485.00;98.00;-120.00;4.556;0.014;-0.081;0.8670;0.0790;-0.0370;285.283.630;38.947.281;15.403
3832474;K00806.03;Kepler-30 b;CONFIRMED;CANDIDATE;;0;0;0;0;29.159.861.500;2,53E+03;-2,53E+03;1.506.992.200;7,18E+03;-7,18E+03;0.3619;0.0945;-0.3618;480.300;0.20000;-0.20000;4,88E+06;4,35E+04;-4,35E+04;1.91;2,00E+02;-7,00E+01;524.0;;;17.85;5.61;-2.68;11.60;;;5485.00;99.00;-112.00;4.556;0.014;-0.094;0.8670;0.0920;-0.0340;285.283.630;38.947.281;15.403
3836375;K00807.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;0;1;1;1.540.397.253;2,70E+01;-2,70E+01;1.705.047.900;1,50E+03;-1,50E+03;12.250;68.130;-0.1010;215.410;0.08460;-0.08460;8,16E+06;2,57E+04;-2,57E+04;25.69;7,44E+03;-2,33E+03;1470.0;;;1105.68;965.56;-306.98;38.80;1;q1_q17_dr25_tce;5663.00;171.00;-188.00;4.530;0.036;-0.204;0.9150;0.2650;-0.0830;286.926.390;38.921.631;15.974
3838486;K00808.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;0;1;1;2.990.254.430;1,17E+02;-1,17E+02;1.719.834.000;3,09E+03;-3,09E+03;0.0140;0.3340;-0.0140;541.400;0.11300;-0.11300;5,89E+06;1,41E+04;-1,41E+04;1.70;1,00E+02;-1,50E+02;918.0;;;168.45;43.55;-45.45;48.50;1;q1_q17_dr25_tce;4667.00;140.00;-154.00;4.578;0.048;-0.028;0.7310;0.0420;-0.0630;287.748.810;38.929.550;15.842
3935914;K00809.01;Kepler-686 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;1.594.745.374;1,13E+00;-1,13E+00;1.706.483.505;5,79E+01;-5,79E+01;0.5140;0.0220;-0.0370;196.040;0.01060;-0.01060;1,50E+08;2,03E+04;-2,03E+04;11.30;3,09E+03;-1,33E+03;1539.0;;;1329.42;1067.75;-412.98;1009.30;1;q1_q17_dr25_tce;5934.00;160.00;-178.00;4.491;0.065;-0.195;0.8930;0.2440;-0.1050;285.213.810;39.027.481;15.530
