mission,koi_id,koi_name,koi_time0bk,koi_period,koi_duration,koi_is_planet
Kepler,3857860,K04681.01,137.473300,8.234407,0.117000,0
Kepler,5024252,K04682.01,132.313200,2.150523,0.143625,0
Kepler,7430876,K03193.01,144.550670,32.612238,0.120250,0
Kepler,4843592,K04683.01,131.604602,0.967073,0.103646,0
Kepler,9602775,K04684.01,133.537700,3.556428,0.291583,0
Kepler,8955709,K04471.01,132.244690,0.942998,0.048575,0
Kepler,7031430,K04472.01,131.838110,0.566797,0.227958,0
Kepler,7133294,K04473.01,132.255200,13.647121,0.347125,1
Kepler,4381429,K04474.01,142.686040,16.473474,0.175042,1
Kepler,11912916,K04475.01,134.173240,3.747883,0.143750,0
Kepler,12108293,K04540.01,131.677640,0.705455,0.102875,0
Kepler,5301093,K07724.01,519.780500,488.673530,0.514583,0
Kepler,9640946,K04542.01,132.039100,1.089061,0.114292,0
Kepler,9776186,K04543.01,132.372200,1.489222,0.078417,0
Kepler,9752973,K03162.01,132.051030,0.716710,0.029037,0
Kepler,8044600,K04612.01,134.893200,4.108381,0.136625,0
Kepler,10991239,K03178.01,131.634870,0.523629,0.143458,0
Kepler,9345819,K04615.01,131.988700,1.045886,0.118042,0
Kepler,9180566,K04616.01,162.701881,51.313461,0.164167,0
Kepler,11092040,K04687.01,134.770100,419.928980,0.606250,0
Kepler,4851145,K04688.01,131.968100,1.235215,0.038250,0
Kepler,10292540,K04689.01,132.100360,1.085230,0.027167,0
Kepler,3732894,K04476.01,132.006370,1.540380,0.084417,0
Kepler,6278762,K03158.01,133.259830,3.600117,0.099833,1
Kepler,10220950,K04544.01,260.292400,158.348345,0.439583,0
Kepler,10342316,K04547.01,132.421100,0.933770,0.292625,0
Kepler,5305399,K07725.01,189.158500,322.483810,0.957917,0
Kepler,12021811,K04905.01,131.699070,0.739405,0.073042,0
Kepler,3962684,K04908.01,148.982527,25.949641,0.485046,0
Kepler,4730442,K07702.01,131.658120,1.710512,0.053500,0
Kepler,9447166,K03296.01,166.013700,62.869463,0.285083,1
Kepler,9643043,K03297.01,192.372270,84.806282,0.375025,0
Kepler,8151055,K03298.01,149.943530,29.963282,0.108333,1
Kepler,7177555,K03299.01,134.910537,17.996437,0.173500,0
Kepler,3348082,K01196.02,140.500710,11.634860,0.227750,1
Kepler,10615440,K04765.01,137.134260,10.811832,0.109458,1
Kepler,5802292,K04767.01,131.979630,1.208529,0.055667,0
Kepler,5126932,K07718.01,146.533761,208.187118,0.105850,0
Kepler,10034146,K04835.01,131.628970,0.931985,0.085300,0
Kepler,4175105,K04836.01,131.622750,0.608185,0.037875,0
Kepler,2437897,K04909.01,132.409880,1.653201,0.063542,0
Kepler,9307966,K04910.01,132.489770,3.374875,0.128542,0
Kepler,5556726,K03223.01,132.213750,0.962825,0.118600,0
Kepler,2554853,K04911.01,375.922500,309.494217,0.571500,0
Kepler,7889486,K03300.01,136.621180,24.238252,0.112625,0
Kepler,7889486,K03300.02,155.032300,24.241610,0.214042,0
Kepler,8233802,K03302.01,154.191370,69.378860,0.158625,0
Kepler,7510820,K03303.01,148.465640,29.349385,0.179708,1
Kepler,6116035,K04769.01,153.306100,449.572740,0.388667,0
Kepler,8958359,K04770.01,301.678000,245.059374,0.397875,0
Kepler,5480884,K04841.01,132.086290,0.708727,0.031375,0
Kepler,12506417,K04842.01,392.671000,283.726750,0.645417,0
Kepler,10187563,K04843.01,246.580900,373.606830,0.364667,0
Kepler,5544450,K03226.01,133.510020,4.293888,0.150750,0
Kepler,9307105,K03304.01,135.276230,13.543788,0.237817,0
Kepler,6880517,K03305.01,174.793190,65.649100,0.304083,1
Kepler,6615511,K03306.01,153.040400,25.159339,0.216583,1
Kepler,3632089,K03308.01,136.769290,31.778756,0.337208,1
Kepler,9959494,K03205.01,132.046970,1.332569,0.156458,0
Kepler,11456405,K04845.01,131.648060,0.814279,0.086958,0
Kepler,4544684,K04847.01,132.093780,2.189075,0.098542,0
Kepler,8975368,K03227.01,133.703470,2.426499,0.083917,0
Kepler,9291039,K03230.01,134.027120,8.808542,1.448183,0
Kepler,5168498,K07719.01,239.945500,219.747350,0.936667,0
Kepler,10489539,K03231.01,134.170000,19.763987,0.513292,0
Kepler,12314973,K00279.03,136.185100,7.514397,0.202708,1
Kepler,3348082,K01196.03,142.098730,33.198176,0.196208,1
Kepler,3632089,K03308.02,133.550050,5.327842,0.195667,1
Kepler,12735830,K03311.01,134.599950,31.827649,0.068292,1
Kepler,5651829,K04778.01,132.207400,0.772152,0.074167,0
Kepler,9094763,K04779.01,131.737600,1.084699,0.169875,0
Kepler,10338279,K03216.01,134.467270,5.660274,0.037821,0
Kepler,4851239,K04851.01,132.000590,1.235124,0.175833,0
Kepler,5009688,K07713.01,131.840790,1.381257,0.046875,0
Kepler,10057494,K03234.01,132.388940,2.418102,0.089333,1
Kepler,6587796,K03237.01,159.140100,33.420300,0.221125,1
Kepler,9489953,K03238.01,169.904010,58.343736,0.936750,0
Kepler,5305240,K03239.01,131.983550,1.070982,0.052292,0
Kepler,9838060,K03314.01,141.848830,23.815784,0.156629,0
Kepler,8554701,K03315.01,159.100490,31.174831,0.157917,1
Kepler,5389632,K07726.01,132.204770,0.474811,0.048708,0
Kepler,9031209,K03316.01,161.058640,47.056848,0.217633,1
Kepler,5951416,K04781.01,302.357600,367.732990,0.423250,0
Kepler,4645833,K04783.01,132.189040,0.743496,0.093958,0
Kepler,8940918,K04784.01,132.011470,1.405887,0.049333,0
Kepler,9827596,K04855.01,131.588200,1.457290,0.149250,0
Kepler,6206559,K03240.01,132.229020,1.245331,0.106917,0
Kepler,5024429,K07714.01,132.684900,1.525937,0.081583,0
Kepler,9532117,K03241.01,135.006090,8.214299,0.129125,0
Kepler,6928906,K03242.01,132.476820,1.549455,0.279083,0
Kepler,9821151,K03243.01,132.291980,8.429440,0.101708,0
Kepler,8073705,K03245.01,132.985230,10.600521,0.187875,1
Kepler,8330548,K01132.02,131.776739,0.957070,0.114583,0
Kepler,4271474,K03324.01,145.241900,21.863464,0.147583,1
Kepler,5130983,K03325.01,144.582940,86.439293,0.272250,0
Kepler,11497958,K01422.04,162.616100,63.335472,0.152125,1
Kepler,11093538,K03326.01,144.097250,14.778209,0.224792,0
Kepler,11044779,K03327.01,144.302110,15.608629,0.278987,0
Kepler,6438379,K04785.01,309.572100,389.141150,0.330417,0
Kepler,9145415,K04786.01,187.543600,365.788630,0.531667,0
Kepler,4545926,K04787.01,133.780280,2.482662,0.088125,0
Kepler,9396760,K04788.01,132.023340,2.178119,0.061167,0
Kepler,5119619,K04789.01,132.015680,1.112058,0.060792,0
Kepler,9582496,K04858.01,293.137800,224.447413,0.207750,0
Kepler,3343281,K04860.01,138.517000,21.866092,0.084583,0
Kepler,2573108,K03217.01,132.451100,5.095060,0.238750,0
Kepler,9885417,K03246.01,131.634980,0.689968,0.048700,1
Kepler,3336476,K03247.01,132.648900,1.891323,0.233625,0
Kepler,9083564,K03249.01,131.585760,0.918421,0.147208,0
Kepler,7335713,K03250.01,131.938540,0.573709,0.062217,0
Kepler,5185765,K07720.01,176.325440,46.943491,0.057000,0
Kepler,5965819,K03319.02,137.755280,8.239830,0.234125,1
Kepler,11294883,K04791.01,136.262200,427.653340,0.465417,0
Kepler,3832474,K00806.05,354.856900,412.041857,0.232167,0
Kepler,5471566,K04863.01,132.190700,0.962835,0.094125,0
Kepler,5814013,K04865.01,132.103400,1.570172,0.094042,0
Kepler,7117355,K04866.01,131.818910,0.566798,0.132167,0
Kepler,5653072,K03252.01,132.501180,3.224527,0.214833,0
Kepler,2707985,K03253.01,132.680590,1.891274,0.187125,0
Kepler,9899141,K03254.01,132.055020,1.332569,0.162083,0
Kepler,8183288,K03255.01,171.182290,66.650452,0.239333,1
Kepler,11305996,K03256.01,152.695700,55.700264,0.178542,0
Kepler,5965819,K03319.03,132.374860,3.545531,0.172625,1
Kepler,6859801,K03321.01,132.677164,10.882417,0.227808,0
Kepler,7767733,K03322.01,142.224034,25.198304,0.216425,0
Kepler,5201593,K07721.01,131.776810,0.507277,0.096667,0
Kepler,9007609,K04795.01,132.299800,1.316399,0.048708,0
Kepler,11038580,K04796.01,275.458000,419.459600,0.563750,0
Kepler,9509223,K04867.01,135.727900,14.200501,0.218000,0
Kepler,6720773,K04868.01,132.788600,1.318348,0.036292,0
Kepler,8056651,K04869.01,132.562000,5.583499,0.103500,0
Kepler,4665991,K04870.01,131.649520,1.124011,0.127167,0
Kepler,10191036,K03218.01,131.735000,1.213747,0.140458,0
Kepler,8280511,K01151.03,135.469110,5.249704,0.114417,1
Kepler,10420301,K03257.01,172.938770,45.433377,0.264625,0
Kepler,12156174,K03260.01,160.448360,56.674667,0.229833,1
Kepler,4634135,K03328.01,189.473440,63.900594,0.344954,0
Kepler,4736644,K03330.01,144.804250,16.295126,0.153250,1
Kepler,5876805,K03331.01,355.230984,18.173045,0.454638,0
Kepler,5818068,K03332.01,137.903770,14.126781,0.247096,0
Kepler,10139390,K04798.01,151.869800,358.564620,0.485000,0
Kepler,5273713,K07722.01,132.145970,1.337562,0.065625,0
Kepler,3526331,K04800.01,133.057400,2.237556,0.087042,0
Kepler,11496490,K04872.01,131.732490,1.035269,0.023596,0
Kepler,1430305,K04873.01,431.326700,359.325900,0.409833,0
Kepler,7117549,K04874.01,131.822400,0.566805,0.155042,0
Kepler,12055539,K03261.01,137.574340,12.270570,0.125083,1
Kepler,12056139,K03262.01,137.717680,13.227475,0.264833,1
Kepler,4774646,K07707.01,132.074110,0.559517,0.024833,0
Kepler,10030778,K03265.01,154.892510,29.473163,0.268029,0
Kepler,7870282,K04732.01,131.733030,0.580725,0.086292,0
Kepler,11153259,K03200.01,133.234700,1.944687,0.759167,0
Kepler,5783938,K04734.01,286.337200,383.100170,0.366667,0
Kepler,3445812,K04802.01,132.028560,0.605556,0.051663,0
Kepler,4473613,K04803.01,132.532280,4.361259,0.090583,1
Kepler,8960918,K04805.01,131.718380,1.190874,0.074375,0
Kepler,4647662,K04806.01,131.581700,1.064846,0.136958,0
Kepler,9822284,K04807.01,132.284290,0.969824,0.032625,0
Kepler,8940700,K04876.01,229.517100,190.605630,0.597083,0
Kepler,9850966,K04879.01,135.879600,8.480305,0.257917,0
Kepler,8747009,K04880.01,328.296500,410.116760,0.582083,0
Kepler,8826007,K03266.01,140.827390,54.509155,0.213542,1
Kepler,8379021,K03268.01,134.081630,11.524829,0.071833,0
Kepler,8104030,K03269.01,164.134422,46.840086,0.159158,0
Kepler,5282477,K04736.01,131.708890,0.992799,0.146104,0
Kepler,6681546,K04738.01,308.601800,186.722430,0.556250,0
Kepler,6421137,K04739.01,195.109000,118.403900,0.233042,0
Kepler,9893278,K04740.01,159.682900,182.281992,0.367833,0
Kepler,4548162,K04809.01,131.818600,10.010288,0.222083,0
Kepler,7293937,K03211.01,132.195909,1.366965,0.096587,0
Kepler,8043721,K04812.01,131.717300,0.779579,0.102375,0
Kepler,7985733,K03219.01,131.945320,0.544562,0.066888,0
Kepler,6522824,K04882.01,135.756200,17.445313,0.214167,0
Kepler,6802536,K04883.01,133.503518,2.978870,0.387500,0
Kepler,4750341,K04884.01,132.657800,1.975155,0.109708,0
Kepler,6612327,K03270.01,131.686080,21.993112,0.359000,0
Kepler,5211922,K03273.01,132.703970,27.685336,0.194208,0
Kepler,5280587,K03274.01,141.451400,35.622553,0.201875,1
Kepler,8129005,K04741.01,137.999400,7.140311,0.245458,0
Kepler,4840156,K07709.01,131.599640,2.694870,0.106375,0
Kepler,4138008,K04742.01,230.438300,112.303136,0.244542,1
Kepler,6468904,K04743.01,132.500720,49.538726,0.093250,0
Kepler,5709906,K04744.01,134.121100,3.391560,0.161250,0
Kepler,9777556,K04814.01,132.054900,1.332549,0.128458,0
Kepler,10753922,K04816.01,133.579800,18.226047,0.152667,0
Kepler,5980061,K04817.01,131.991240,0.630540,0.072529,0
Kepler,4059887,K04887.01,131.696330,1.018347,0.182750,0
Kepler,8288741,K04888.01,131.738727,0.659299,0.028783,0
Kepler,6852354,K04889.01,163.803477,101.974351,0.097500,0
Kepler,5816811,K01042.02,134.455581,4.455409,0.172500,0
Kepler,5303346,K03275.01,143.038900,37.324840,0.290317,0
Kepler,3858879,K03276.01,148.923230,25.951984,0.857708,0
Kepler,3120904,K03277.01,139.888480,42.913663,0.217792,1
Kepler,3342467,K03278.01,209.155330,88.180468,0.209708,0
Kepler,11757451,K04745.01,264.242800,177.668663,0.387417,1
Kepler,2711597,K04746.01,131.783210,0.980417,0.038292,0
Kepler,8047428,K04747.01,146.424700,92.263742,0.358542,1
Kepler,4851283,K07710.01,131.956100,1.235176,0.228167,0
Kepler,5024138,K04819.01,132.219420,0.416995,0.037200,0
Kepler,9086001,K04821.01,366.937700,256.523870,0.377917,0
Kepler,4927734,K03212.01,132.909700,3.000119,0.275417,0
Kepler,11189311,K03220.01,160.863870,81.416014,0.590625,1
Kepler,10031918,K04894.01,131.981600,8.590047,0.144292,0
Kepler,5276332,K07723.01,255.208000,357.825440,0.380000,0
Kepler,10653179,K03280.01,150.257970,47.160793,0.166792,1
Kepler,12066569,K03282.01,157.020730,49.276845,0.157792,1
Kepler,6497146,K03284.01,135.364770,35.233069,0.153083,1
Kepler,8625813,K03285.01,136.948600,45.396538,0.159417,0
Kepler,4651399,K07698.01,368.348610,508.807642,0.187292,0
Kepler,9953575,K04751.01,154.112400,362.694270,0.404167,0
Kepler,7887890,K04752.01,425.985400,370.356390,0.531250,0
Kepler,4544628,K04753.01,132.042760,0.729724,0.112458,0
Kepler,7052511,K04824.01,132.300300,0.821472,0.101375,0
Kepler,4764774,K04825.01,132.113110,1.290196,0.155875,0
Kepler,9910828,K04897.01,135.852140,8.480321,0.241292,0
Kepler,11867608,K04899.01,143.820600,227.625800,0.394583,0
Kepler,8016691,K03286.01,136.810600,18.137379,0.160167,1
Kepler,6584273,K03287.01,143.778550,51.110480,0.321333,1
Kepler,5768816,K03288.01,160.654010,47.986912,0.222583,1
Kepler,3644071,K01192.02,295.769340,359.047933,0.693208,0
Kepler,5360974,K03289.01,150.678600,29.804269,0.129458,0
Kepler,4670267,K07699.01,132.372429,1.003049,0.331904,0
Kepler,7435780,K04757.01,132.359810,0.933157,0.108917,0
Kepler,8938937,K04758.01,166.245300,37.108346,0.171333,0
Kepler,10556180,K04828.01,131.565400,1.021047,0.266250,0
Kepler,12401132,K04829.02,134.475000,12.083457,0.147333,0
Kepler,8308070,K04830.01,172.208600,401.590700,0.615417,0
Kepler,6956136,K03221.01,132.273334,53.912784,1.835433,0
Kepler,10661917,K04901.01,131.765100,1.231424,0.091083,0
Kepler,7799701,K04903.01,177.568290,386.828262,0.210208,0
Kepler,6233483,K03291.01,135.627790,15.873380,0.311133,0
Kepler,5392871,K03292.01,151.961050,42.399175,0.302125,0
Kepler,3858851,K03293.01,154.881020,25.951988,0.608417,0
Kepler,3858917,K03294.01,148.916340,25.952240,0.867208,0
Kepler,4466356,K03295.01,137.119890,14.128099,0.096917,0
Kepler,9474232,K04760.01,133.788980,13.691783,0.174917,0
Kepler,3859151,K04761.01,154.705400,25.956330,1.097500,0
Kepler,11456279,K03204.01,131.694320,0.572938,0.107333,0
Kepler,5398002,K03213.01,134.006500,14.158498,1.931500,0
Kepler,6680911,K04831.01,254.082500,207.471349,0.311208,0
Kepler,10356124,K04832.01,138.061500,12.374825,3.750417,0
Kepler,6286161,K03501.01,144.269401,14.541781,0.379796,0
Kepler,5385471,K03502.01,141.511560,12.426118,1.188987,0
Kepler,5471158,K03504.01,141.534537,12.425604,0.997508,0
Kepler,4847843,K03505.01,156.137700,30.960469,0.624667,0
Kepler,5120225,K07717.01,131.836717,1.041620,0.338408,0
Kepler,9656543,K03588.01,135.040236,2.544594,0.133905,0
Kepler,10751515,K03589.01,138.309825,56.406510,0.768050,0
Kepler,3348093,K03590.01,131.563644,7.964401,0.186504,0
Kepler,6182846,K03591.01,134.702264,6.399101,0.197662,0
Kepler,4939346,K01873.02,157.669300,34.916840,0.305958,1
Kepler,6442602,K07778.01,131.857100,0.566782,0.196875,0
Kepler,9851126,K03592.01,135.854594,8.480304,0.312045,0
Kepler,11455428,K03365.01,144.930390,22.127088,0.186333,1
Kepler,10484409,K03366.01,140.159000,10.678479,0.096125,0
Kepler,5796185,K03369.01,161.570390,42.559266,0.140261,0
Kepler,3945802,K03435.01,133.466100,24.215800,0.181625,0
Kepler,6265665,K03436.01,163.214710,44.201840,0.206208,1
Kepler,4645174,K03437.01,131.894930,15.033062,0.263583,1
Kepler,8719419,K03506.01,140.060200,12.625309,0.131792,0
Kepler,9028474,K03510.01,177.686517,124.935767,0.315033,0
Kepler,4349442,K01803.02,140.366902,12.720298,0.102496,0
Kepler,3644542,K03511.01,176.106325,119.679803,1.341367,0
Kepler,6182849,K03512.01,134.701636,6.399107,0.217492,0
Kepler,9851142,K03513.01,135.854534,8.480304,0.310900,0
Kepler,3442054,K03593.01,147.206961,117.681378,0.531629,0
Kepler,4079530,K03594.01,144.070402,17.727226,0.172400,0
Kepler,6445531,K07779.01,131.642300,1.710249,0.118042,0
Kepler,10677186,K03595.01,216.083194,100.401327,0.405983,0
Kepler,9025914,K03596.01,131.803042,11.320288,0.200925,0
Kepler,9366988,K03597.01,132.100694,1.219034,0.102058,0
Kepler,11657614,K03370.02,133.804000,5.942286,0.090375,1
Kepler,3102000,K03373.01,164.257060,57.059999,0.310958,0
Kepler,6599975,K03438.01,141.036710,14.556562,0.189750,1
Kepler,8266276,K01731.02,131.981870,0.837898,0.087667,0
Kepler,5887316,K07747.01,131.664075,0.603087,0.045288,0
Kepler,4282191,K03439.01,153.537930,41.708406,0.356958,1
Kepler,10651945,K03441.01,138.814422,25.366991,0.248150,0
Kepler,7117003,K03514.01,276.530352,428.321739,1.691633,0
Kepler,3240159,K03515.01,196.122513,82.137610,0.254960,0
Kepler,6147851,K07766.01,132.762000,3.060260,0.106042,0
Kepler,9658118,K03516.01,138.387470,24.061274,0.830992,0
Kepler,7132542,K03517.01,168.379642,66.360999,0.835892,0
Kepler,8589754,K03518.01,133.013944,8.939461,0.257973,0
Kepler,3757590,K03520.01,177.928563,135.586077,0.230934,0
Kepler,2437149,K03598.01,138.028268,18.798622,0.311592,0
Kepler,9715925,K03599.01,134.379945,6.308285,0.103597,0
Kepler,9529733,K03600.01,134.079390,4.809127,0.330546,0
Kepler,9613070,K03601.01,132.196830,2.332115,0.123635,0
Kepler,9967771,K01875.02,131.649990,0.538354,0.062687,1
Kepler,10845188,K03602.01,279.658296,249.362118,0.348162,0
Kepler,5709103,K07736.01,131.635160,0.664727,0.065042,0
Kepler,6705026,K03374.01,140.560200,9.508487,0.182167,1
Kepler,3098843,K03376.02,225.376243,179.850223,0.122917,0
Kepler,7288306,K03443.01,170.258100,96.169569,0.312333,1
Kepler,5887393,K07748.01,131.619660,1.550904,0.126167,0
Kepler,11860395,K03445.01,159.046100,82.303914,0.641833,1
Kepler,5456023,K03521.01,179.588119,131.978277,0.297909,0
Kepler,6187888,K07768.01,132.123330,0.789171,0.072250,0
Kepler,9529744,K01806.02,138.216790,17.934661,0.260417,1
Kepler,12021387,K03522.01,223.993313,241.070746,0.412026,0
Kepler,8044608,K03523.01,234.640988,106.175938,0.434033,0
Kepler,8760135,K03524.01,151.984580,184.646721,0.791121,0
Kepler,4073707,K03525.01,131.590793,6.282033,0.349071,0
Kepler,5730394,K03603.01,134.470023,5.519189,0.297296,0
Kepler,6956216,K03604.01,131.677655,4.818864,0.260937,0
Kepler,6137704,K03605.01,255.351351,178.268020,0.244359,0
Kepler,10275074,K03606.01,133.486750,2.181556,0.184058,0
Kepler,9110346,K03607.01,131.622565,0.895276,0.127158,0
Kepler,10259301,K03608.01,285.702568,244.832750,0.182084,0
Kepler,2995392,K03379.01,140.768630,30.454442,0.287333,1
Kepler,3120308,K03380.01,136.496450,10.265589,0.161625,0
Kepler,9991621,K03382.01,145.526700,18.925733,0.256208,0
Kepler,2852528,K03446.01,131.895000,11.961543,0.130375,0
Kepler,7032421,K01747.02,131.780061,0.566834,0.031250,0
Kepler,10798838,K03449.01,172.066300,62.127677,0.218752,0
Kepler,8560940,K03450.01,133.840900,31.973065,0.369667,0
Kepler,10292238,K03526.01,266.359224,143.118869,0.700454,0
Kepler,8733497,K03527.01,188.125660,76.819855,0.215104,0
Kepler,4255422,K03528.01,141.576238,165.405750,0.568179,0
Kepler,9837544,K03529.01,172.907460,71.661915,0.264045,0
Kepler,7877824,K03530.01,136.026498,9.449427,0.266793,0
Kepler,6469946,K07781.01,131.690348,0.715802,0.064942,0
Kepler,6947164,K03531.01,190.499785,70.582847,0.367154,0
Kepler,6233903,K03609.01,132.796981,2.995357,0.274125,0
Kepler,7212066,K03610.01,134.446386,3.840485,0.119133,0
Kepler,7212066,K03610.02,132.524661,1.920272,0.110417,0
Kepler,6675060,K03611.01,133.629030,10.443342,0.164199,0
Kepler,5716508,K07737.01,134.546213,4.753079,0.097917,0
Kepler,10518735,K03612.01,136.215942,19.515013,0.191408,0
Kepler,6975129,K01628.02,132.086680,1.772451,0.102467,1
Kepler,8644365,K03384.02,139.368280,19.915886,0.257958,1
Kepler,9489947,K03385.01,181.788127,54.061328,0.186760,0
Kepler,6960487,K03386.01,150.102207,34.525990,0.186373,0
Kepler,6309264,K03387.01,136.329460,14.282142,0.086167,0
Kepler,7021177,K03452.01,147.207512,18.645329,0.151622,0
Kepler,7122259,K03454.01,146.568963,20.882125,0.334735,0
Kepler,6364582,K03456.01,138.314160,30.860978,0.175667,1
Kepler,6190535,K07769.01,134.790303,3.652810,0.063050,0
Kepler,9834257,K03457.01,132.811910,15.651349,0.173138,0
Kepler,9529744,K01806.03,137.680750,8.371596,0.218833,1
Kepler,10748621,K03532.01,314.101583,286.175588,0.670937,0
Kepler,4824268,K03533.01,215.015903,152.151448,1.119217,0
Kepler,6527016,K07783.01,131.955810,0.542636,0.052233,0
Kepler,6431670,K03534.01,153.595491,29.911334,0.302882,0
Kepler,7376500,K03535.01,136.420830,5.877122,0.196523,0
Kepler,9636559,K03618.01,139.783159,10.636306,0.215505,0
Kepler,8095110,K03619.01,132.868177,2.103239,0.269892,0
Kepler,11499263,K03620.01,167.698466,46.698201,0.148770,0
Kepler,10328393,K01905.02,144.239900,15.995604,0.144625,1
Kepler,9775253,K03621.01,133.620940,4.394518,0.123029,0
Kepler,3858988,K03388.01,148.925490,25.951880,0.898708,0
Kepler,10798605,K03390.01,159.167804,56.048097,0.168511,0
Kepler,5895083,K07751.01,131.546530,2.251612,0.087500,0
Kepler,9714123,K03392.01,136.911380,50.355459,0.229943,0
Kepler,6118370,K03458.01,138.060300,14.032877,0.278500,1
Kepler,6198256,K07770.01,131.835630,3.548287,0.136708,0
Kepler,2437112,K03461.01,138.020820,18.798520,0.199792,0
Kepler,7987086,K03536.01,278.137378,156.516574,0.509412,0
Kepler,7374746,K03537.01,132.204582,1.366946,0.140709,0
Kepler,8668810,K03538.01,424.715381,313.092751,0.597696,0
Kepler,6519865,K07782.01,131.788950,0.566814,0.102417,0
Kepler,8868907,K03539.01,222.900363,157.322639,0.913467,0
Kepler,3865298,K03540.01,138.232917,9.530402,0.248254,0
Kepler,10091110,K03627.01,133.506768,4.218513,0.151225,0
Kepler,10091110,K03627.02,137.654769,8.529991,0.166475,0
Kepler,3542574,K03628.01,133.750744,3.471400,0.064583,0
Kepler,3544694,K03629.01,132.735702,1.922862,0.144142,0
Kepler,11521793,K00352.02,142.637870,16.007472,0.052792,1
Kepler,9085563,K03393.01,176.044700,54.649368,0.331750,1
Kepler,11337372,K01650.02,216.387570,100.827673,0.349583,1
Kepler,5952448,K07753.01,132.200660,0.905676,0.070875,0
Kepler,11874338,K03464.01,135.715330,15.975042,0.147875,0
Kepler,9763612,K03465.01,141.734080,16.050546,0.132125,1
Kepler,6199716,K07771.01,132.091280,0.805268,0.036958,0
Kepler,9468384,K03466.01,746.196768,11.082623,0.276077,0
Kepler,8868364,K03541.01,262.288905,421.428482,0.358520,0
Kepler,10092312,K01823.02,132.514210,1.096587,0.126196,0
Kepler,3964545,K03542.01,132.246621,3.012476,0.138293,0
Kepler,9656397,K03543.01,202.871314,204.741048,0.855654,0
Kepler,5444491,K07727.01,131.820010,0.759740,0.135500,0
Kepler,3735629,K03544.01,133.670668,4.664187,0.169329,0
Kepler,8244173,K03545.01,132.102843,1.092066,0.124003,0
Kepler,6546508,K03613.01,133.878843,3.053579,0.134535,0
Kepler,9886224,K03614.01,131.893219,2.992663,0.105242,0
Kepler,3735634,K03615.01,133.670244,4.664189,0.157208,0
Kepler,5730380,K07738.01,131.851983,0.954873,0.044221,0
Kepler,6058875,K03616.01,131.787140,0.564934,0.107342,0
Kepler,10735564,K03617.01,131.793034,1.674985,0.205056,0
Kepler,3561464,K03398.01,137.220650,7.319453,0.203375,1
Kepler,5962509,K07754.01,132.111480,0.790050,0.116417,0
Kepler,6359802,K03399.01,144.176850,14.154026,0.171458,0
Kepler,7121885,K03467.01,147.182401,33.937542,0.465321,0
Kepler,5213404,K03468.01,139.980300,20.705715,0.403250,1
Kepler,6205566,K07772.01,134.635000,3.722868,0.398208,0
Kepler,11551692,K01781.03,151.850070,58.019858,0.222833,1
Kepler,7287391,K03546.01,134.590777,4.286103,0.110092,0
Kepler,6756202,K03547.01,393.511387,290.777872,0.502188,0
Kepler,10215869,K03548.01,134.490136,5.017240,0.181719,0
Kepler,5456319,K07728.01,132.345010,0.937923,0.131833,0
Kepler,2307206,K03549.01,253.536626,204.032934,0.731762,0
Kepler,7025540,K03550.01,132.766730,2.148220,0.122538,0
Kepler,7620844,K03551.01,178.567496,58.621579,0.355400,0
Kepler,6677267,K03622.01,134.479684,3.125821,0.092346,0
Kepler,7732791,K03623.01,131.838300,1.032069,0.088933,0
Kepler,5736801,K07739.01,137.452800,6.675187,0.098833,0
Kepler,8177798,K03624.01,131.985523,1.450206,0.151554,0
Kepler,10489521,K03625.01,131.855925,3.224486,0.192369,0
Kepler,12643582,K03626.01,167.392037,44.145798,0.170333,0
Kepler,9328641,K03400.01,132.589890,33.323958,1.550708,0
Kepler,5991070,K07756.01,131.902100,0.941030,0.183958,0
Kepler,3757778,K03402.01,163.794463,36.514374,0.270106,0
Kepler,11754430,K03403.01,166.650720,39.818832,0.448208,1
Kepler,9995771,K03470.02,143.130200,25.433786,0.271417,1
Kepler,11875511,K03471.01,151.967560,67.451045,0.372446,0
Kepler,3326377,K01830.02,156.518190,198.710625,0.359917,1
Kepler,6233466,K03552.01,143.859941,15.873381,0.335121,0
Kepler,11249624,K03553.01,182.649338,65.583666,0.208840,0
Kepler,6426592,K03554.01,346.139994,394.678163,0.252268,0
Kepler,8491745,K03555.01,226.648705,111.319805,0.958658,0
Kepler,3970117,K03556.01,235.750948,110.295127,0.688912,0
Kepler,11147814,K03334.01,224.596785,95.178318,0.150052,0
Kepler,8892720,K03336.01,163.633663,61.491148,0.406042,0
Kepler,6021275,K00284.04,239.221280,110.286703,0.184458,1
Kepler,6032920,K07757.01,134.925198,10.828826,0.030313,0
Kepler,8409295,K03404.01,212.031400,82.292865,0.293667,1
Kepler,7131760,K03407.01,163.579400,92.436978,0.268000,1
Kepler,9468382,K03409.01,136.656200,11.082606,0.259583,0
Kepler,6145201,K03475.01,145.533440,22.783278,0.174750,0
Kepler,5986209,K03476.01,147.006678,23.737953,0.354507,0
Kepler,9226339,K03477.01,132.215600,21.461845,0.236458,0
Kepler,6525209,K03479.01,184.429462,75.131949,0.869704,0
Kepler,5534965,K03557.01,159.495802,243.821221,0.455467,0
Kepler,5512513,K07730.01,132.319208,0.774599,0.112917,0
Kepler,9965206,K03558.01,136.639729,16.227549,0.211944,0
Kepler,4247023,K03559.01,148.044865,47.189437,0.481458,0
